"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","Band_ind1","Site_ind1","Type_ind1","FamilyID_ind1","Nest_ind1","Brood_ind1","clutch_id_ind1","Band_ind2","Site_ind2","Type_ind2","FamilyID_ind2","Nest_ind2","Brood_ind2","clutch_id_ind2"
"CO_57538","CO_82973",0.986,0.002,0.012,0.013,47697,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82973","Cooks","kid","Cooks-23",22,"1","Cooks_22_1"
"CO_57538","CO_82969",0.992,0.008,0,0.004,49345,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82969","Cooks","kid","Cooks-23",22,"1","Cooks_22_1"
"CO_57538","CO_82972",0.984,0.013,0.004,0.01,52496,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82972","Cooks","kid","Cooks-23",22,"1","Cooks_22_1"
"CO_57538","CO_82970",0.991,0.008,0,0.004,49561,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82970","Cooks","kid","Cooks-23",22,"1","Cooks_22_1"
"CO_57538","CO_82978",0.97,0.014,0.016,0.023,49298,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82978","Hepp (near Cook)","kid","Cooks-31",1,"1","Hepp (near Cook)_1_1"
"CO_57538","CO_82975",0.988,0.009,0.003,0.008,50842,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82975","Schaaps","kid","Schaaps-108",32,"1","Schaaps_32_1"
"CO_57538","CO_82982",0.989,0,0.011,0.011,51323,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82982","Blue Cloud","kid","BlueCloud-14",22,"1","Blue Cloud_22_2"
"CO_57538","CO_82976",0.991,0.009,0,0.004,47053,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82976","Schaaps","kid","Schaaps-108",32,"1","Schaaps_32_1"
"CO_57538","CO_82981",0.993,0.007,0,0.004,51791,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82981","Blue Cloud","kid","BlueCloud-14",22,"1","Blue Cloud_22_2"
"CO_57538","CO_82977",0.983,0.012,0.005,0.011,50980,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82977","Hepp (near Cook)","kid","Cooks-31",1,"1","Hepp (near Cook)_1_1"
"CO_57538","CO_82974",0.989,0.011,0,0.005,47322,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82974","Schaaps","kid","Schaaps-108",32,"1","Schaaps_32_1"
"CO_57538","CO_82979",0.99,0.009,0.001,0.006,48262,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82979","Blue Cloud","kid","BlueCloud-14",22,"1","Blue Cloud_22_2"
"CO_57538","CO_82984",0.972,0.018,0.009,0.018,44626,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82984","Cathys","kid","Cathys-03",1,"1","Mary Anns_1_2"
"CO_57538","CO_82980",0.985,0.01,0.005,0.01,48745,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82980","Blue Cloud","kid","BlueCloud-14",22,"1","Blue Cloud_22_2"
"CO_57538","CO_82986",0.965,0.019,0.016,0.026,47779,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82986","Cathys","kid","Cathys-03",1,"1","Mary Anns_1_2"
"CO_57538","CO_82983",0.992,0.007,0.001,0.004,52243,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82983","Blue Cloud","kid","BlueCloud-14",22,"1","Blue Cloud_22_2"
"CO_57538","CO_82988",0.985,0.014,0.001,0.008,52554,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82988","Schaaps","kid","Schaaps-54",33,"1","Schaaps_33_2"
"CO_57538","CO_82989",0.983,0.014,0.003,0.01,50075,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82989","Schaaps","kid","Schaaps-54",33,"1","Schaaps_33_2"
"CO_57538","CO_82990",0.982,0.016,0.002,0.01,57821,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82990","Schaaps","kid","Schaaps-54",33,"1","Schaaps_33_2"
"CO_57538","CO_83019",0.991,0.001,0.008,0.008,47202,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83019","Cooks","kid","Cooks-23",32,"2","Cooks_32_2"
"CO_57538","CO_82985",0.986,0.014,0.001,0.008,50611,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82985","Cathys","kid","Cathys-03",1,"1","Mary Anns_1_2"
"CO_57538","CO_83022",0.988,0.01,0.002,0.007,47963,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83022","Cooks","kid","Cooks-23",32,"2","Cooks_32_2"
"CO_57538","CO_83030",0.987,0.009,0.003,0.008,47489,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2"
"CO_57538","CO_83029",0.992,0.007,0.001,0.005,50161,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2"
"CO_57538","CO_83018",0.989,0.01,0.001,0.006,46630,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83018","Cooks","kid","Cooks-23",32,"2","Cooks_32_2"
"CO_57538","CO_82987",0.977,0.023,0.001,0.012,47634,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-82987","Cathys","kid","Cathys-03",1,"1","Mary Anns_1_2"
"CO_57538","CO_83034",0.99,0.004,0.006,0.008,48922,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83034","Cooks","kid","Cooks-24",33,"2","Cooks_33_2"
"CO_57538","CO_83031",0.99,0.009,0.001,0.006,51080,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83031","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2"
"CO_57538","CO_83020",0.984,0.013,0.003,0.009,43543,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83020","Cooks","kid","Cooks-23",32,"2","Cooks_32_2"
"CO_57538","CO_83032",0.991,0.009,0,0.005,51568,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83032","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2"
"CO_57538","CO_83037",0.993,0.007,0.001,0.004,56363,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83037","Struthers","kid","Struthers-20",10,"2","Struthers_10_2"
"CO_57538","CO_83038",0.993,0.006,0.001,0.004,52829,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83038","Struthers","kid","Struthers-20",10,"2","Struthers_10_2"
"CO_57538","CO_83033",0.988,0.012,0,0.006,48852,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83033","Cooks","kid","Cooks-24",33,"2","Cooks_33_2"
"CO_57538","CO_83035",0.988,0.011,0.002,0.007,49973,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83035","Cooks","kid","Cooks-24",33,"2","Cooks_33_2"
"CO_57538","CO_83042",0.994,0.006,0,0.003,55424,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83042","Make Believe","kid","MakeBelieve-20",73,"2","Make Believe_73_2"
"CO_57538","CO_83036",0.99,0.009,0,0.005,57309,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83036","Cooks","kid","Cooks-24",33,"2","Cooks_33_2"
"CO_57538","CO_83206",0.988,0.006,0.006,0.009,58348,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83206","Make Believe","kid","MakeBelieve-26",34,"1","Make Believe_34_1"
"CO_57538","CO_83205",0.993,0.007,0,0.004,54495,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83205","Make Believe","kid","MakeBelieve-26",34,"1","Make Believe_34_1"
"CO_57538","CO_83040",0.993,0.007,0,0.004,56123,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83040","Struthers","kid","Struthers-20",10,"2","Struthers_10_2"
"CO_57538","CO_83044",0.983,0.011,0.006,0.012,55048,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83044","Schaaps","kid","Schaaps-80",80,"2","Schaaps_80_2"
"CO_57538","CO_83039",0.992,0.008,0,0.004,52084,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83039","Struthers","kid","Struthers-20",10,"2","Struthers_10_2"
"CO_57538","CO_83046",0.981,0.017,0.002,0.01,55764,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83046","Schaaps","kid","Schaaps-80",80,"2","Schaaps_80_2"
"CO_57538","CO_83041",0.991,0.009,0,0.005,52121,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83041","Make Believe","kid","MakeBelieve-20",73,"2","Make Believe_73_2"
"CO_57538","CO_83043",0.987,0.013,0.001,0.007,55766,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83043","Make Believe","kid","MakeBelieve-20",73,"2","Make Believe_73_2"
"CO_57538","CO_83208",0.991,0.009,0,0.004,54178,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83208","Make Believe","kid","MakeBelieve-26",34,"1","Make Believe_34_1"
"CO_57538","CO_83210",0.991,0.008,0.001,0.005,53138,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83210","Struthers","kid","Struthers-20",20,"1","Struthers_20_1"
"CO_57538","CO_83214",0.972,0.016,0.012,0.02,52576,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83214","Cooks","kid","Cooks-27",29,"2","Cooks_29_2"
"CO_57538","CO_83209",0.986,0.014,0.001,0.007,57320,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83209","Make Believe","kid","MakeBelieve-26",34,"1","Make Believe_34_1"
"CO_57538","CO_83207",0.985,0.014,0.001,0.008,44778,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83207","Make Believe","kid","MakeBelieve-26",34,"1","Make Believe_34_1"
"CO_57538","CO_83215",0.988,0.011,0.001,0.007,50177,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83215","Cooks","kid","Cooks-27",29,"2","Cooks_29_2"
"CO_57538","CO_83211",0.99,0.01,0,0.005,54657,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83211","Struthers","kid","Struthers-20",20,"1","Struthers_20_1"
"CO_57538","CO_83212",0.992,0.007,0,0.004,57380,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83212","Struthers","kid","Struthers-20",20,"1","Struthers_20_1"
"CO_57538","CO_83213",0.994,0.006,0,0.003,50900,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83213","Struthers","kid","Struthers-20",20,"1","Struthers_20_1"
"CO_57538","CO_83402",0.989,0.008,0.003,0.007,51350,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83402","Make Believe","kid","MakeBelieve-69",14,"1","Make Believe_14_1"
"CO_57538","CO_83401",0.983,0.017,0,0.009,54115,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83401","Make Believe","kid","MakeBelieve-69",14,"1","Make Believe_14_1"
"CO_57538","CO_83217",0.987,0.012,0.001,0.007,51693,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83217","Cooks","kid","Cooks-27",29,"2","Cooks_29_2"
"CO_57538","CO_83216",0.982,0.017,0.001,0.01,52926,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83216","Cooks","kid","Cooks-27",29,"2","Cooks_29_2"
"CO_57538","CO_83045",0.31,0.578,0.113,0.401,51525,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83045","Schaaps","kid","Schaaps-80",80,"2","Schaaps_80_2"
"CO_57538","CO_83407",0.986,0.01,0.003,0.008,53349,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83407","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_57538","CO_83406",0.99,0.01,0,0.005,55668,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83406","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_57538","CO_83403",0.988,0.011,0.001,0.007,55037,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83403","Make Believe","kid","MakeBelieve-69",14,"1","Make Believe_14_1"
"CO_57538","CO_83404",0.991,0.009,0,0.005,54461,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83404","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_57538","CO_83408",0.992,0.008,0,0.004,55244,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83408","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_57538","CO_83405",0.989,0.011,0,0.006,48600,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83405","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_57538","CO_E01",0.991,0.005,0.004,0.006,47136,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E01","Urban Farm Girlz","egg","UrbanFarm-02",2,"collected","UrbanFarm-02_collected"
"CO_57538","CO_E02",0.988,0.009,0.003,0.008,51255,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E02","Urban Farm Girlz","egg","UrbanFarm-02",2,"collected","UrbanFarm-02_collected"
"CO_57538","CO_E03",0.982,0.017,0.001,0.01,55204,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E03","Urban Farm Girlz","egg","UrbanFarm-02",2,"collected","UrbanFarm-02_collected"
"CO_57538","CO_E08",0.991,0.009,0,0.004,52441,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E08","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_57538","CO_E06",0.987,0.01,0.003,0.008,48971,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E06","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_57538","CO_E04",0.988,0.012,0,0.006,51001,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E04","Urban Farm Girlz","egg","UrbanFarm-02",2,"collected","UrbanFarm-02_collected"
"CO_57538","CO_E07",0.991,0.008,0,0.004,56970,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E07","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_57538","CO_E05",0.987,0.012,0.001,0.007,51927,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E05","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_57538","CO_E18",0.992,0.008,0,0.004,57861,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E18","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_57538","CO_E19",0.991,0.009,0,0.005,55792,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E19","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_57538","CO_E16",0.991,0.008,0,0.004,60524,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E16","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_57538","CO_E15",0.988,0.011,0.001,0.007,52530,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E15","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_57538","CO_E09",0.988,0.011,0.001,0.006,48906,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E09","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_57538","CO_E17",0.992,0.008,0,0.004,50247,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E17","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_57538","CO_E20",0.993,0.007,0,0.004,49005,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E20","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_57538","CO_E23",0.988,0.01,0.003,0.007,51389,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E23","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_57538","CO_E21",0.991,0.008,0.001,0.005,54390,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E21","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_57538","CO_E31",0.992,0.002,0.006,0.007,53878,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E31","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_57538","CO_E35",0.981,0.003,0.016,0.017,53759,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E35","Cathys","egg","Cathys-03",3,"collected","Cathys-03_collected"
"CO_57538","CO_E30",0.99,0.01,0,0.005,48033,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E30","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_57538","CO_E22",0.987,0.012,0.001,0.007,53761,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E22","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_57538","CO_E24",0.99,0.01,0.001,0.005,53341,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E24","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_57538","CO_E39",0.991,0.006,0.003,0.006,49835,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E39","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_57538","CO_E36",0.984,0.013,0.003,0.009,46348,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E36","Cathys","egg","Cathys-03",3,"collected","Cathys-03_collected"
"CO_57538","CO_E29",0.987,0.013,0,0.007,56217,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E29","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_57538","CO_E37",0.985,0.013,0.002,0.009,51205,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E37","Cathys","egg","Cathys-03",3,"collected","Cathys-03_collected"
"CO_57538","CO_E38",0.992,0.008,0,0.004,54392,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E38","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_57538","CO_E32",0.99,0.01,0,0.005,53296,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E32","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_57538","CO_E34",0.984,0.015,0.001,0.009,53781,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E34","Cathys","egg","Cathys-03",3,"collected","Cathys-03_collected"
"CO_57538","CO_E33",0.985,0.015,0,0.008,54700,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E33","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_57538","CO_E44",0.993,0.002,0.005,0.006,51474,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E44","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_57538","CO_E45",0.993,0.004,0.003,0.005,55562,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E45","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_57538","CO_E41",0.99,0.009,0.001,0.005,52952,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E41","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_57538","CO_E43",0.992,0.008,0.001,0.004,54944,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E43","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_57538","CO_E40",0.989,0.011,0,0.006,52846,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E40","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_57538","CO_E42",0.993,0.007,0,0.004,51390,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E42","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_57538","CO_E48",0.974,0.017,0.008,0.017,53757,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E48","Blue Cloud","egg","BlueCloud-14",14,"collected","BlueCloud-14_collected"
"CO_57538","CO_E47",0.993,0.007,0,0.004,54113,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E47","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_57538","CO_E46",0.993,0.007,0,0.004,56357,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E46","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_57538","CO_E52",0.984,0.012,0.004,0.01,52948,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E52","Cooks","egg","Cooks-27",27,"collected","Cooks-27_collected"
"CO_57538","CO_E51",0.991,0.008,0,0.005,56453,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E51","Blue Cloud","egg","BlueCloud-14",14,"collected","BlueCloud-14_collected"
"CO_57538","CO_E49",0.988,0.011,0.001,0.006,54394,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E49","Blue Cloud","egg","BlueCloud-14",14,"collected","BlueCloud-14_collected"
"CO_57538","CO_E54",0.983,0.014,0.003,0.01,50359,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E54","Cooks","egg","Cooks-27",27,"collected","Cooks-27_collected"
"CO_57538","CO_E53",0.98,0.014,0.006,0.013,52649,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E53","Cooks","egg","Cooks-27",27,"collected","Cooks-27_collected"
"CO_57538","CO_E50",0.979,0.018,0.003,0.012,48258,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E50","Blue Cloud","egg","BlueCloud-14",14,"collected","BlueCloud-14_collected"
"CO_57538","CO_E58",0.989,0.01,0,0.006,56041,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E58","Schaaps","egg","Schaaps-54",54,"collected","Schaaps-54_collected"
"CO_57538","CO_E55",0.989,0.01,0.001,0.006,54061,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E55","Cooks","egg","Cooks-27",27,"collected","Cooks-27_collected"
"CO_57538","CO_E57",0.987,0.011,0.003,0.008,50068,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E57","Schaaps","egg","Schaaps-54",54,"collected","Schaaps-54_collected"
"CO_57538","CO_E61",0.972,0.018,0.01,0.019,48368,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E61","Cooks","egg","Cooks-31",31,"collected","Cooks-31_collected"
"CO_57538","CO_E56",0.989,0.01,0,0.005,51997,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E56","Schaaps","egg","Schaaps-54",54,"collected","Schaaps-54_collected"
"CO_57538","CO_E59",0.981,0.018,0.001,0.01,52094,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E59","Schaaps","egg","Schaaps-54",54,"collected","Schaaps-54_collected"
"CO_57538","CO_E60",0.979,0.015,0.006,0.014,50407,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E60","Cooks","egg","Cooks-31",31,"collected","Cooks-31_collected"
"CO_57538","CO_E70",0.988,0.009,0.003,0.007,52707,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E70","Schaaps","egg","Schaaps-108",108,"collected","Schaaps-108_collected"
"CO_57538","CO_E72",0.993,0.006,0.001,0.004,50713,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E72","Schaaps","egg","Schaaps-108",108,"collected","Schaaps-108_collected"
"CO_57538","CO_E64",0.984,0.013,0.003,0.01,53186,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E64","Cooks","egg","Cooks-31",31,"collected","Cooks-31_collected"
"CO_57538","CO_E63",0.982,0.016,0.002,0.01,54549,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E63","Cooks","egg","Cooks-31",31,"collected","Cooks-31_collected"
"CO_57538","CO_E71",0.99,0.01,0,0.005,55310,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E71","Schaaps","egg","Schaaps-108",108,"collected","Schaaps-108_collected"
"CO_57538","CO_E73",0.992,0.008,0,0.004,50762,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E73","Schaaps","egg","Schaaps-108",108,"collected","Schaaps-108_collected"
"CO_57538","CO_E78",0.987,0.013,0.001,0.007,50363,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E78","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_57538","CO_E80",0.976,0.024,0,0.012,58618,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E80","Reinarz","egg","Reinarz-01",1,"collected","Reinarz-01_collected"
"CO_57538","CO_E76",0.989,0.011,0,0.006,57040,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E76","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_57538","CO_E74",0.986,0.013,0,0.007,59344,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E74","Schaaps","egg","Schaaps-108",108,"collected","Schaaps-108_collected"
"CO_57538","CO_E75",0.99,0.01,0.001,0.005,51279,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E75","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_57538","CO_E79",0.991,0.008,0,0.004,51710,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E79","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_57538","CO_E77",0.988,0.012,0,0.006,52004,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E77","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_57538","CO_E81",0.977,0.02,0.003,0.013,52323,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"E81","Reinarz","egg","Reinarz-01",1,"collected","Reinarz-01_collected"
