"female","male","pairwise","attempt1","barn","nest","location1","soc.pair","total.dur","process.dist.m","clutch_id_merge","clutch_match","fert_type","shared_fert","pat.clutch.size","bin_fert","fem_mass_1","fem_throat_avg_bright","fem_throat_chroma","fem_throat_hue","fem_throat_total_bright","fem_breast_avg_bright","fem_breast_chroma","fem_breast_hue","fem_breast_total_bright","fem_belly_avg_bright","fem_belly_chroma","fem_belly_hue","fem_belly_total_bright","fem_vent_avg_bright","fem_vent_chroma","fem_vent_hue","fem_vent_total_bright","fem_mean_rwl","fem_mean_rts","fem_mean_lts","fem_TS","fem_TS_scaled","fem_throat_avg_bright_scaled","fem_breast_avg_bright_scaled","fem_belly_avg_bright_scaled","fem_vent_avg_bright_scaled","male_mass_1","male_throat_avg_bright","male_throat_chroma","male_throat_hue","male_throat_total_bright","male_breast_avg_bright","male_breast_chroma","male_breast_hue","male_breast_total_bright","male_belly_avg_bright","male_belly_chroma","male_belly_hue","male_belly_total_bright","male_vent_avg_bright","male_vent_chroma","male_vent_hue","male_vent_total_bright","male_mean_rwl","male_mean_rts","male_mean_lts","male_TS","male_TS_scaled","male_throat_avg_bright_scaled","male_breast_avg_bright_scaled","male_belly_avg_bright_scaled","male_vent_avg_bright_scaled"
"2640-97331","2850-57731","2640-97331_2850-57731",1,"CHR",29,"CHR-29",0,11,2.113967997,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,0.544014282,674.104,19730.59667,18.81945995,0.511323939,633.7533333,37751.83667,19.5594101,0.486640052,616.7373333,39236.17667,18.82038717,0.496634551,652.7723333,37753.69667,119,79.83333333,79,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,-1.19131851387752,-1.16701776743761,15.9,10.9634214,0.500436597,689.138,21992.62333,23.24545364,0.49159359,611.004,46630.38,18.5751562,0.456752009,611.004,37261.76333,24.60593387,0.474122334,611.004,49359.50333,119,91,92.33333333,91,0.158054181345658,-0.704016229851986,0.0991047285683272,-0.893398775791166,0.692970633282199
"2640-97331","2850-57731","2640-97331_2850-57731",2,"CHR",27,"CHR-27",0,10,4.116895593,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,0.544014282,674.104,19730.59667,18.81945995,0.511323939,633.7533333,37751.83667,19.5594101,0.486640052,616.7373333,39236.17667,18.82038717,0.496634551,652.7723333,37753.69667,119,79.83333333,79,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,-1.19131851387752,-1.16701776743761,15.9,10.9634214,0.500436597,689.138,21992.62333,23.24545364,0.49159359,611.004,46630.38,18.5751562,0.456752009,611.004,37261.76333,24.60593387,0.474122334,611.004,49359.50333,119,91,92.33333333,91,0.158054181345658,-0.704016229851986,0.0991047285683272,-0.893398775791166,0.692970633282199
"2640-97331","2850-57733","2640-97331_2850-57733",2,"CHR",27,"CHR-27",0,10,8.269835775,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,0.544014282,674.104,19730.59667,18.81945995,0.511323939,633.7533333,37751.83667,19.5594101,0.486640052,616.7373333,39236.17667,18.82038717,0.496634551,652.7723333,37753.69667,119,79.83333333,79,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,-1.19131851387752,-1.16701776743761,15.66,14.84394317,0.488091858,680.0823333,29776.95,20.45213858,0.480742509,611.004,41026.99,22.3788767,0.481773003,627.3723333,44892.02667,18.61630941,0.474711747,611.004,37344.31667,121.6666667,NA,102,102,1.47226847611183,0.292877508261001,-0.471921901664779,0.0970886933996008,-0.491343045995102
"2640-97331","2850-57733","2640-97331_2850-57733",1,"CHR",29,"CHR-29",0,0,9.277382025,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,0.544014282,674.104,19730.59667,18.81945995,0.511323939,633.7533333,37751.83667,19.5594101,0.486640052,616.7373333,39236.17667,18.82038717,0.496634551,652.7723333,37753.69667,119,79.83333333,79,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,-1.19131851387752,-1.16701776743761,15.66,14.84394317,0.488091858,680.0823333,29776.95,20.45213858,0.480742509,611.004,41026.99,22.3788767,0.481773003,627.3723333,44892.02667,18.61630941,0.474711747,611.004,37344.31667,121.6666667,NA,102,102,1.47226847611183,0.292877508261001,-0.471921901664779,0.0970886933996008,-0.491343045995102
"2640-97331","2850-57742","2640-97331_2850-57742",1,"CHR",29,"CHR-29",0,8,6.502144006,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,0.544014282,674.104,19730.59667,18.81945995,0.511323939,633.7533333,37751.83667,19.5594101,0.486640052,616.7373333,39236.17667,18.82038717,0.496634551,652.7723333,37753.69667,119,79.83333333,79,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,-1.19131851387752,-1.16701776743761,16.98,13.00562645,0.511030769,671.763,26089.28667,26.1463443,0.49002744,625.0783333,52449.56667,26.30566135,0.456120566,609.081,52769.15667,22.8044882,0.51172569,659.167,45745.80333,118,93,92,93,0.397002234939508,-0.179380228057897,0.692122624034258,1.11962202360503,0.336775221749527
"2640-97331","2850-57742","2640-97331_2850-57742",2,"CHR",27,"CHR-27",0,10,6.1628208967,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,0.544014282,674.104,19730.59667,18.81945995,0.511323939,633.7533333,37751.83667,19.5594101,0.486640052,616.7373333,39236.17667,18.82038717,0.496634551,652.7723333,37753.69667,119,79.83333333,79,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,-1.19131851387752,-1.16701776743761,16.98,13.00562645,0.511030769,671.763,26089.28667,26.1463443,0.49002744,625.0783333,52449.56667,26.30566135,0.456120566,609.081,52769.15667,22.8044882,0.51172569,659.167,45745.80333,118,93,92,93,0.397002234939508,-0.179380228057897,0.692122624034258,1.11962202360503,0.336775221749527
"2640-97331","2850-57744","2640-97331_2850-57744",2,"CHR",27,"CHR-27",0,10,13.29871713,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,0.544014282,674.104,19730.59667,18.81945995,0.511323939,633.7533333,37751.83667,19.5594101,0.486640052,616.7373333,39236.17667,18.82038717,0.496634551,652.7723333,37753.69667,119,79.83333333,79,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,-1.19131851387752,-1.16701776743761,14.77,24.63866733,0.441897015,611.004,49425.16667,20.45419575,0.491736389,610.6836667,41031.11667,20.25567464,0.470934773,627.6863333,40632.88333,16.45550847,0.489979153,643.7406667,33009.75,116,84.5,NA,84.5,-0.618526992834355,2.80911108724386,-0.47150136233152,-0.45579237001976,-0.918592889207685
"2640-97331","2850-57744","2640-97331_2850-57744",1,"CHR",29,"CHR-29",0,0,14.27662498,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,0.544014282,674.104,19730.59667,18.81945995,0.511323939,633.7533333,37751.83667,19.5594101,0.486640052,616.7373333,39236.17667,18.82038717,0.496634551,652.7723333,37753.69667,119,79.83333333,79,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,-1.19131851387752,-1.16701776743761,14.77,24.63866733,0.441897015,611.004,49425.16667,20.45419575,0.491736389,610.6836667,41031.11667,20.25567464,0.470934773,627.6863333,40632.88333,16.45550847,0.489979153,643.7406667,33009.75,116,84.5,NA,84.5,-0.618526992834355,2.80911108724386,-0.47150136233152,-0.45579237001976,-0.918592889207685
"2640-97331","2850-57745","2640-97331_2850-57745",1,"CHR",29,"CHR-29",0,3,11.9931834,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,0.544014282,674.104,19730.59667,18.81945995,0.511323939,633.7533333,37751.83667,19.5594101,0.486640052,616.7373333,39236.17667,18.82038717,0.496634551,652.7723333,37753.69667,119,79.83333333,79,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,-1.19131851387752,-1.16701776743761,16.33,11.89491525,0.520998035,667.1156667,23861.2,19.28173812,0.496153459,634.065,38679.16667,21.88407444,0.484884869,657.7393333,43899.45333,26.3850565,0.474305256,645.4026667,52928.42333,118,85,86,85,-0.558789979435893,-0.464718413425676,-0.711182356121742,-0.0317576396202076,1.04475216514485
"2640-97331","2850-57745","2640-97331_2850-57745",2,"CHR",27,"CHR-27",0,10,12.58730193,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,0.544014282,674.104,19730.59667,18.81945995,0.511323939,633.7533333,37751.83667,19.5594101,0.486640052,616.7373333,39236.17667,18.82038717,0.496634551,652.7723333,37753.69667,119,79.83333333,79,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,-1.19131851387752,-1.16701776743761,16.33,11.89491525,0.520998035,667.1156667,23861.2,19.28173812,0.496153459,634.065,38679.16667,21.88407444,0.484884869,657.7393333,43899.45333,26.3850565,0.474305256,645.4026667,52928.42333,118,85,86,85,-0.558789979435893,-0.464718413425676,-0.711182356121742,-0.0317576396202076,1.04475216514485
"2640-97331","2850-57806","2640-97331_2850-57806",1,"CHR",29,"CHR-29",0,11,6.598714514,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,0.544014282,674.104,19730.59667,18.81945995,0.511323939,633.7533333,37751.83667,19.5594101,0.486640052,616.7373333,39236.17667,18.82038717,0.496634551,652.7723333,37753.69667,119,79.83333333,79,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,-1.19131851387752,-1.16701776743761,15.88,11.25502825,0.516086951,669.4676667,22577.58667,14.26422898,0.518970434,659.167,28614.04333,18.0460319,0.470292612,659.167,36200.34,17.57589232,0.493413321,659.167,35257.24,120.1666667,83.83333333,86,83.83333333,-0.698176344430552,-0.62910335473214,-1.73689240845576,-1.03118255585448,-0.697062152438193
"2640-97331","2850-57806","2640-97331_2850-57806",2,"CHR",27,"CHR-27",0,11,8.69850265090909,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,0.544014282,674.104,19730.59667,18.81945995,0.511323939,633.7533333,37751.83667,19.5594101,0.486640052,616.7373333,39236.17667,18.82038717,0.496634551,652.7723333,37753.69667,119,79.83333333,79,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,-1.19131851387752,-1.16701776743761,15.88,11.25502825,0.516086951,669.4676667,22577.58667,14.26422898,0.518970434,659.167,28614.04333,18.0460319,0.470292612,659.167,36200.34,17.57589232,0.493413321,659.167,35257.24,120.1666667,83.83333333,86,83.83333333,-0.698176344430552,-0.62910335473214,-1.73689240845576,-1.03118255585448,-0.697062152438193
"2640-97331","2850-57808","2640-97331_2850-57808",1,"CHR",29,"CHR-29",1,11,0.08,"CHR_29_1",1,"wp",2,4,"yes",16.76,9.83579096,0.544014282,674.104,19730.59667,18.81945995,0.511323939,633.7533333,37751.83667,19.5594101,0.486640052,616.7373333,39236.17667,18.82038717,0.496634551,652.7723333,37753.69667,119,79.83333333,79,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,-1.19131851387752,-1.16701776743761,17.44,11.46748421,0.514088925,678.7753333,23003.77333,15.37756564,0.515459018,659.167,30847.39667,20.6164008,0.49573159,641.3963333,41356.5,18.7548222,0.472216787,642.151,37622.17333,120.5,NA,100,100,1.23332042251798,-0.574524092276724,-1.50929728666711,-0.361859405889166,-0.463955253480334
"2640-97331","2850-57808","2640-97331_2850-57808",2,"CHR",27,"CHR-27",1,10,0.08,"CHR_27_2",1,"wp",3,4,"yes",16.76,9.83579096,0.544014282,674.104,19730.59667,18.81945995,0.511323939,633.7533333,37751.83667,19.5594101,0.486640052,616.7373333,39236.17667,18.82038717,0.496634551,652.7723333,37753.69667,119,79.83333333,79,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,-1.19131851387752,-1.16701776743761,17.44,11.46748421,0.514088925,678.7753333,23003.77333,15.37756564,0.515459018,659.167,30847.39667,20.6164008,0.49573159,641.3963333,41356.5,18.7548222,0.472216787,642.151,37622.17333,120.5,NA,100,100,1.23332042251798,-0.574524092276724,-1.50929728666711,-0.361859405889166,-0.463955253480334
"2640-97331","2850-57881","2640-97331_2850-57881",1,"CHR",29,"CHR-29",0,6,3.021301671,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,0.544014282,674.104,19730.59667,18.81945995,0.511323939,633.7533333,37751.83667,19.5594101,0.486640052,616.7373333,39236.17667,18.82038717,0.496634551,652.7723333,37753.69667,119,79.83333333,79,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,-1.19131851387752,-1.16701776743761,16.55,11.73463277,0.535560863,644.7453333,23539.67333,21.93833167,0.494146676,611.004,44008.29333,26.56095214,0.438684751,643.7343333,53281.27,31.59365071,0.464706779,610.6836667,63376.86333,119.6666667,84.83333333,85.83333333,84.83333333,-0.578702317633627,-0.50589447430401,-0.16810517715307,1.18609965478082,2.07463465843017
"2640-97331","2850-57881","2640-97331_2850-57881",2,"CHR",27,"CHR-27",0,10,3.332676517,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,0.544014282,674.104,19730.59667,18.81945995,0.511323939,633.7533333,37751.83667,19.5594101,0.486640052,616.7373333,39236.17667,18.82038717,0.496634551,652.7723333,37753.69667,119,79.83333333,79,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,-1.19131851387752,-1.16701776743761,16.55,11.73463277,0.535560863,644.7453333,23539.67333,21.93833167,0.494146676,611.004,44008.29333,26.56095214,0.438684751,643.7343333,53281.27,31.59365071,0.464706779,610.6836667,63376.86333,119.6666667,84.83333333,85.83333333,84.83333333,-0.578702317633627,-0.50589447430401,-0.16810517715307,1.18609965478082,2.07463465843017
"2640-97358","2640-97588","2640-97358_2640-97588",1,"CHR",32,"CHR-32",0,10,12.6552842,"CHR_32_1",1,NA,0,5,"no",16.83,13.77641409,0.537489733,659.167,27635.48667,19.740555,0.495234064,642.151,39599.55333,21.14287305,0.469501946,651.4403333,42412.60333,22.67428049,0.46988128,671.7466667,45484.60667,115,73,76.5,73,-1.17504035013197,-0.720064302121302,-0.918055636034195,-0.855857804961542,-0.605622665102401,18.7,11.85018943,0.544837496,653.7273333,23771.48,14.45612662,0.507893605,610.6836667,28998.99,21.21705716,0.471668493,610.6836667,42561.41667,27.50362745,0.462396686,637.0386667,55172.27667,119,87,85,87,-0.319841925842042,-0.476208334764261,-1.69766351362466,-0.205448702771064,1.26592444166638
"2640-97358","2640-97588","2640-97358_2640-97588",3,"CHR",32,"CHR-32",0,2,12.6552842,"CHR_32_3",1,NA,0,2,"no",16.83,13.77641409,0.537489733,659.167,27635.48667,19.740555,0.495234064,642.151,39599.55333,21.14287305,0.469501946,651.4403333,42412.60333,22.67428049,0.46988128,671.7466667,45484.60667,115,73,76.5,73,-1.17504035013197,-0.720064302121302,-0.918055636034195,-0.855857804961542,-0.605622665102401,18.7,11.85018943,0.544837496,653.7273333,23771.48,14.45612662,0.507893605,610.6836667,28998.99,21.21705716,0.471668493,610.6836667,42561.41667,27.50362745,0.462396686,637.0386667,55172.27667,119,87,85,87,-0.319841925842042,-0.476208334764261,-1.69766351362466,-0.205448702771064,1.26592444166638
"2640-97358","2640-97589","2640-97358_2640-97589",1,"CHR",32,"CHR-32",0,8,1.577070176,"CHR_32_1",1,NA,0,5,"no",16.83,13.77641409,0.537489733,659.167,27635.48667,19.740555,0.495234064,642.151,39599.55333,21.14287305,0.469501946,651.4403333,42412.60333,22.67428049,0.46988128,671.7466667,45484.60667,115,73,76.5,73,-1.17504035013197,-0.720064302121302,-0.918055636034195,-0.855857804961542,-0.605622665102401,16.1,11.8153556,0.523609389,681.183,23701.60333,16.91354271,0.528785659,657.7393333,33928.56667,18.6526321,0.480672665,627.3723333,37417.18,20.65218677,0.48363622,650.113,41428.28667,119,99.66666667,98,99.66666667,1.19349574731726,-0.485157035237985,-1.19530341502793,-0.873224078908396,-0.0887940343031473
"2640-97358","2640-97589","2640-97358_2640-97589",3,"CHR",32,"CHR-32",0,5,1.577070176,"CHR_32_3",1,NA,0,2,"no",16.83,13.77641409,0.537489733,659.167,27635.48667,19.740555,0.495234064,642.151,39599.55333,21.14287305,0.469501946,651.4403333,42412.60333,22.67428049,0.46988128,671.7466667,45484.60667,115,73,76.5,73,-1.17504035013197,-0.720064302121302,-0.918055636034195,-0.855857804961542,-0.605622665102401,16.1,11.8153556,0.523609389,681.183,23701.60333,16.91354271,0.528785659,657.7393333,33928.56667,18.6526321,0.480672665,627.3723333,37417.18,20.65218677,0.48363622,650.113,41428.28667,119,99.66666667,98,99.66666667,1.19349574731726,-0.485157035237985,-1.19530341502793,-0.873224078908396,-0.0887940343031473
"2640-97358","2811-83208","2640-97358_2811-83208",3,"CHR",32,"CHR-32",0,9,15.89371749,"CHR_32_3",1,NA,0,2,"no",16.83,13.77641409,0.537489733,659.167,27635.48667,19.740555,0.495234064,642.151,39599.55333,21.14287305,0.469501946,651.4403333,42412.60333,22.67428049,0.46988128,671.7466667,45484.60667,115,73,76.5,73,-1.17504035013197,-0.720064302121302,-0.918055636034195,-0.855857804961542,-0.605622665102401,16.9,18.73416916,0.484585352,611.004,37580.74333,21.00459455,0.486882121,610.6836667,42135.21667,26.39878531,0.450512144,610.6836667,52955.96333,23.23742606,0.475660646,611.004,46614.27667,118,87,89.5,87,-0.319841925842042,1.29226422972124,-0.358985457287731,1.14387146976213,0.422378957559541
"2640-97358","2811-83208","2640-97358_2811-83208",1,"CHR",32,"CHR-32",0,0,15.89371749,"CHR_32_1",1,NA,0,5,"no",16.83,13.77641409,0.537489733,659.167,27635.48667,19.740555,0.495234064,642.151,39599.55333,21.14287305,0.469501946,651.4403333,42412.60333,22.67428049,0.46988128,671.7466667,45484.60667,115,73,76.5,73,-1.17504035013197,-0.720064302121302,-0.918055636034195,-0.855857804961542,-0.605622665102401,16.9,18.73416916,0.484585352,611.004,37580.74333,21.00459455,0.486882121,610.6836667,42135.21667,26.39878531,0.450512144,610.6836667,52955.96333,23.23742606,0.475660646,611.004,46614.27667,118,87,89.5,87,-0.319841925842042,1.29226422972124,-0.358985457287731,1.14387146976213,0.422378957559541
"2640-97358","2850-57567","2640-97358_2850-57567",1,"CHR",32,"CHR-32",0,0,9.48243736,"CHR_32_1",1,NA,0,5,"no",16.83,13.77641409,0.537489733,659.167,27635.48667,19.740555,0.495234064,642.151,39599.55333,21.14287305,0.469501946,651.4403333,42412.60333,22.67428049,0.46988128,671.7466667,45484.60667,115,73,76.5,73,-1.17504035013197,-0.720064302121302,-0.918055636034195,-0.855857804961542,-0.605622665102401,16.6,10.56012296,0.52180729,667.1156667,21183.60667,26.35612994,0.49271154,611.3883333,52870.39667,22.28285809,0.48721335,606.0566667,44699.41333,16.73888169,0.511359264,628.0706667,33578.19667,121.5,102.1666667,102.5,102.1666667,1.49218081789379,-0.807622320284185,0.735008293751907,0.0720854814091001,-0.862562200968701
"2640-97358","2850-57567","2640-97358_2850-57567",3,"CHR",32,"CHR-32",0,0,9.48243736,"CHR_32_3",1,NA,0,2,"no",16.83,13.77641409,0.537489733,659.167,27635.48667,19.740555,0.495234064,642.151,39599.55333,21.14287305,0.469501946,651.4403333,42412.60333,22.67428049,0.46988128,671.7466667,45484.60667,115,73,76.5,73,-1.17504035013197,-0.720064302121302,-0.918055636034195,-0.855857804961542,-0.605622665102401,16.6,10.56012296,0.52180729,667.1156667,21183.60667,26.35612994,0.49271154,611.3883333,52870.39667,22.28285809,0.48721335,606.0566667,44699.41333,16.73888169,0.511359264,628.0706667,33578.19667,121.5,102.1666667,102.5,102.1666667,1.49218081789379,-0.807622320284185,0.735008293751907,0.0720854814091001,-0.862562200968701
"2640-97358","2850-57570","2640-97358_2850-57570",1,"CHR",32,"CHR-32",0,0,6.668909987,"CHR_32_1",1,NA,0,5,"no",16.83,13.77641409,0.537489733,659.167,27635.48667,19.740555,0.495234064,642.151,39599.55333,21.14287305,0.469501946,651.4403333,42412.60333,22.67428049,0.46988128,671.7466667,45484.60667,115,73,76.5,73,-1.17504035013197,-0.720064302121302,-0.918055636034195,-0.855857804961542,-0.605622665102401,16.51,16.84077767,0.501161039,611.004,33782.6,23.06811898,0.49586693,611.004,46274.64667,25.67366733,0.443766873,611.004,51501.37667,19.07592556,0.494641169,627.6863333,38266.30667,121.5,90,NA,90,0.038580154548733,0.805857959623855,0.0628528876022267,0.95505100493699,-0.400464277668821
"2640-97358","2850-57570","2640-97358_2850-57570",3,"CHR",32,"CHR-32",0,0,9.343164629,"CHR_32_3",1,NA,0,2,"no",16.83,13.77641409,0.537489733,659.167,27635.48667,19.740555,0.495234064,642.151,39599.55333,21.14287305,0.469501946,651.4403333,42412.60333,22.67428049,0.46988128,671.7466667,45484.60667,115,73,76.5,73,-1.17504035013197,-0.720064302121302,-0.918055636034195,-0.855857804961542,-0.605622665102401,16.51,16.84077767,0.501161039,611.004,33782.6,23.06811898,0.49586693,611.004,46274.64667,25.67366733,0.443766873,611.004,51501.37667,19.07592556,0.494641169,627.6863333,38266.30667,121.5,90,NA,90,0.038580154548733,0.805857959623855,0.0628528876022267,0.95505100493699,-0.400464277668821
"2640-97358","2850-57577","2640-97358_2850-57577",3,"CHR",32,"CHR-32",0,9,14.14510354,"CHR_32_3",1,NA,0,2,"no",16.83,13.77641409,0.537489733,659.167,27635.48667,19.740555,0.495234064,642.151,39599.55333,21.14287305,0.469501946,651.4403333,42412.60333,22.67428049,0.46988128,671.7466667,45484.60667,115,73,76.5,73,-1.17504035013197,-0.720064302121302,-0.918055636034195,-0.855857804961542,-0.605622665102401,18.2,20.92472416,0.512057073,676.164,41974.99667,28.83623131,0.475799583,625.399,57845.48,28.80829345,0.443602398,627.1216667,57789.43667,29.54534563,0.455136562,636.0576667,59267.96333,119,90.83333333,91.16666667,90.83333333,0.138141843147924,1.85501086327307,1.24200585669334,1.77130653487355,1.66962834429855
