"female","male","pairwise","attempt1","barn","nest","location1","soc.pair","total.dur","process.dist.m","dur.fertile","ci.diff","rest.SI.chr","clutch_id_merge","clutch_match","fert_type","shared_fert","pat.clutch.size","bin_fert"
"2850-57648","2850-57582","2850-57648_2850-57582","2","CHR","151","CHR-151",0,10,22.10798881,0,21,0.293906810035842,"CHR_151_2",1,NA,0,3,"no"
"2850-57648","2850-57589","2850-57648_2850-57589","1","CHR","133","CHR-133",0,9,11.17374737,0,-13,0.209677419354839,"CHR_133_1",1,NA,0,1,"no"
"2850-57648","2850-57589","2850-57648_2850-57589","2","CHR","151","CHR-151",0,10,14.03144448,0,20,0.293906810035842,"CHR_151_2",1,NA,0,3,"no"
"2850-57648","2850-57620","2850-57648_2850-57620","1","CHR","133","CHR-133",0,9,1.586490482,0,-10,0.209677419354839,"CHR_133_1",1,NA,0,1,"no"
"2850-57648","2850-57620","2850-57648_2850-57620","2","CHR","151","CHR-151",0,10,3.847179517,0,19,0.293906810035842,"CHR_151_2",1,NA,0,3,"no"
"2850-57648","2850-57647","2850-57648_2850-57647","1","CHR","133","CHR-133",0,9,5.501847625,6,-5,0.185483870967742,"CHR_133_1",1,NA,0,1,"no"
"2850-57648","2850-57647","2850-57648_2850-57647","2","CHR","151","CHR-151",0,10,8.326762193,0,-25,0.293906810035842,"CHR_151_2",1,NA,0,3,"no"
"2850-57648","2850-57653","2850-57648_2850-57653","1","CHR","133","CHR-133",0,9,7.254204793,0,-10,0.209677419354839,"CHR_133_1",1,NA,0,1,"no"
"2850-57648","2850-57653","2850-57648_2850-57653","2","CHR","151","CHR-151",0,10,5.8311092681,7,3,0.268817204301075,"CHR_151_2",1,NA,0,3,"no"
"2850-57648","2850-57669","2850-57648_2850-57669","1","CHR","133","CHR-133",0,9,3.728284271,1,-10,0.205645161290323,"CHR_133_1",1,NA,0,1,"no"
"2850-57648","2850-57669","2850-57648_2850-57669","2","CHR","151","CHR-151",0,10,6.51008189,4,6,0.279569892473118,"CHR_151_2",1,NA,0,3,"no"
"2850-57648","2850-57671","2850-57648_2850-57671","1","CHR","133","CHR-133",0,9,22.16538088,5,-6,0.189516129032258,"CHR_133_1",1,NA,0,1,"no"
"2850-57648","2850-57671","2850-57648_2850-57671","2","CHR","151","CHR-151",0,10,24.88427199,0,-26,0.293906810035842,"CHR_151_2",1,NA,0,3,"no"
"2850-57648","2850-57731","2850-57648_2850-57731","1","CHR","133","CHR-133",0,9,6.668909987,0,21,0.209677419354839,"CHR_133_1",1,NA,0,1,"no"
"2850-57648","2850-57731","2850-57648_2850-57731","2","CHR","151","CHR-151",0,10,6.4589031371,9,1,0.261648745519713,"CHR_151_2",1,NA,0,3,"no"
"2850-57648","2850-57733","2850-57648_2850-57733","2","CHR","151","CHR-151",0,10,17.36725555,5,-5,0.275985663082437,"CHR_151_2",1,NA,0,3,"no"
"2850-57648","2850-57733","2850-57648_2850-57733","1","CHR","133","CHR-133",0,0,14.55603638,0,15,0.209677419354839,"CHR_133_1",1,NA,0,1,"no"
"2850-57648","2850-57742","2850-57648_2850-57742","1","CHR","133","CHR-133",0,9,7.044103878,0,-20,0.209677419354839,"CHR_133_1",1,NA,0,1,"no"
"2850-57648","2850-57742","2850-57648_2850-57742","2","CHR","151","CHR-151",0,10,10.8429500448,4,6,0.279569892473118,"CHR_151_2",1,NA,0,3,"no"
"2850-57648","2850-57744","2850-57648_2850-57744","1","CHR","133","CHR-133",0,9,18.94453536,9,-2,0.173387096774194,"CHR_133_1",1,NA,0,1,"no"
"2850-57648","2850-57744","2850-57648_2850-57744","2","CHR","151","CHR-151",0,10,21.80951002,0,-22,0.293906810035842,"CHR_151_2",1,NA,0,3,"no"
"2850-57648","2850-57745","2850-57648_2850-57745","1","CHR","133","CHR-133",0,9,7.64483771,0,-15,0.209677419354839,"CHR_133_1",1,NA,0,1,"no"
"2850-57648","2850-57745","2850-57648_2850-57745","2","CHR","151","CHR-151",0,10,4.527146647,10,0,0.261648745519713,"CHR_151_2",1,NA,0,3,"no"
"2850-57648","2850-57806","2850-57648_2850-57806","1","CHR","133","CHR-133",0,9,3.799390559,0,-23,0.209677419354839,"CHR_133_1",1,NA,0,1,"no"
"2850-57648","2850-57806","2850-57648_2850-57806","2","CHR","151","CHR-151",0,11,3.69702302836364,1,9,0.290322580645161,"CHR_151_2",1,NA,0,3,"no"
"2850-57648","2850-57808","2850-57648_2850-57808","1","CHR","133","CHR-133",0,9,6.917761569,0,-23,0.209677419354839,"CHR_133_1",1,NA,0,1,"no"
"2850-57648","2850-57808","2850-57648_2850-57808","2","CHR","151","CHR-151",0,10,9.7229105205,5,5,0.275985663082437,"CHR_151_2",1,NA,0,3,"no"
"2850-57648","2850-57881","2850-57648_2850-57881","1","CHR","133","CHR-133",0,9,8.701475932,0,-18,0.209677419354839,"CHR_133_1",1,NA,0,1,"no"
"2850-57648","2850-57881","2850-57648_2850-57881","2","CHR","151","CHR-151",0,10,10.38974716,0,19,0.293906810035842,"CHR_151_2",1,NA,0,3,"no"
"2850-57648","unb-CHR-145","2850-57648_unb-CHR-145","2","CHR","151","CHR-151",0,10,10.10039795,6,-3,0.272401433691756,"CHR_151_2",1,NA,0,3,"no"
"2850-57648","unb-CHR-145","2850-57648_unb-CHR-145","1","CHR","133","CHR-133",0,0,12.09866462,0,17,0.209677419354839,"CHR_133_1",1,NA,0,1,"no"
"2850-57648","unb-CHR-76and12","2850-57648_unb-CHR-76and12","1","CHR","133","CHR-133",0,9,14.28455633,8,-3,0.17741935483871,"CHR_133_1",1,NA,0,1,"no"
"2850-57648","unb-CHR-76and12","2850-57648_unb-CHR-76and12","2","CHR","151","CHR-151",0,10,18.468338585,7,3,0.268817204301075,"CHR_151_2",1,NA,0,3,"no"
"2850-57648","unb-CHR-77","2850-57648_unb-CHR-77","1","CHR","133","CHR-133",0,9,3.457013755,0,23,0.209677419354839,"CHR_133_1",1,NA,0,1,"no"
"2850-57648","unb-CHR-77","2850-57648_unb-CHR-77","2","CHR","151","CHR-151",0,10,1.45330061,7,3,0.268817204301075,"CHR_151_2",1,NA,0,3,"no"
"2850-57648","unb-CHR-7and9","2850-57648_unb-CHR-7and9","1","CHR","133","CHR-133",0,9,16.43448885,5,-6,0.189516129032258,"CHR_133_1",1,NA,0,1,"no"
"2850-57648","unb-CHR-7and9","2850-57648_unb-CHR-7and9","2","CHR","151","CHR-151",0,10,17.76010977,3,-7,0.283154121863799,"CHR_151_2",1,NA,0,3,"no"
"2850-57649","2640-97588","2850-57649_2640-97588","1","CHR","39","CHR-39",0,10,7.176553384,0,-17,0.372759856630824,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2640-97588","2850-57649_2640-97588","2","CHR","39","CHR-39",0,10,7.176553384,0,-18,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2640-97589","2850-57649_2640-97589","1","CHR","39","CHR-39",0,10,4.703666967,0,-15,0.372759856630824,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2640-97589","2850-57649_2640-97589","2","CHR","39","CHR-39",0,10,4.703666967,0,-15,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2811-83208","2850-57649_2811-83208","1","CHR","39","CHR-39",0,10,21.28259696,10,0,0.336917562724014,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2811-83208","2850-57649_2811-83208","2","CHR","39","CHR-39",0,10,21.28259696,10,0,0.136200716845878,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57567","2850-57649_2850-57567","1","CHR","39","CHR-39",0,10,4.29802041,9,-2,0.340501792114695,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57567","2850-57649_2850-57567","2","CHR","39","CHR-39",0,0,4.29802041,0,-51,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57570","2850-57649_2850-57570","2","CHR","39","CHR-39",0,10,3.847179517,0,-19,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57570","2850-57649_2850-57570","1","CHR","39","CHR-39",0,0,1.586490482,0,10,0.372759856630824,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57577","2850-57649_2850-57577","2","CHR","39","CHR-39",0,10,8.922176166,0,10,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57577","2850-57649_2850-57577","1","CHR","39","CHR-39",0,0,8.922176166,0,10,0.372759856630824,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57578","2850-57649_2850-57578","1","CHR","39","CHR-39",0,4,2.738914154,4,6,0.3584229390681,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57578","2850-57649_2850-57578","2","CHR","39","CHR-39",0,10,2.738914154,3,7,0.161290322580645,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57579","2850-57649_2850-57579","1","CHR","39","CHR-39",0,10,10.33583306,3,-7,0.362007168458781,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57579","2850-57649_2850-57579","2","CHR","39","CHR-39",0,10,11.69684807,0,-31,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57580","2850-57649_2850-57580","1","CHR","39","CHR-39",0,9,16.1553589,9,1,0.340501792114695,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57580","2850-57649_2850-57580","2","CHR","39","CHR-39",0,0,16.1553589,0,-48,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57581","2850-57649_2850-57581","1","CHR","39","CHR-39",0,10,15.25649999,0,-9,0.372759856630824,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57581","2850-57649_2850-57581","2","CHR","39","CHR-39",0,10,17.22533064,1,-9,0.168458781362007,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57582","2850-57649_2850-57582","1","CHR","39","CHR-39",0,10,18.26278611,9,-1,0.340501792114695,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57582","2850-57649_2850-57582","2","CHR","39","CHR-39",0,10,17.906111038,8,2,0.14336917562724,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57589","2850-57649_2850-57589","1","CHR","39","CHR-39",0,10,10.40756867,8,-3,0.344086021505376,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57589","2850-57649_2850-57589","2","CHR","39","CHR-39",0,10,11.955467465,9,1,0.139784946236559,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57620","2850-57649_2850-57620","1","CHR","39","CHR-39",1,10,0.08,10,0,0.372759856630824,"CHR_39_1",1,"wp",4,4,"yes"
"2850-57649","2850-57620","2850-57649_2850-57620","2","CHR","39","CHR-39",1,10,0.08,10,0,0.172043010752688,"CHR_39_2",1,"wp",3,3,"yes"
"2850-57649","2850-57647","2850-57649_2850-57647","1","CHR","39","CHR-39",0,5,4.669147474,5,5,0.354838709677419,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57647","2850-57649_2850-57647","2","CHR","39","CHR-39",0,10,4.669147474,0,10,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57653","2850-57649_2850-57653","1","CHR","39","CHR-39",0,10,8.110510173,10,0,0.336917562724014,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57653","2850-57649_2850-57653","2","CHR","39","CHR-39",0,10,10.27751357,0,-16,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57669","2850-57649_2850-57669","1","CHR","39","CHR-39",0,10,2.828497882,10,0,0.336917562724014,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57669","2850-57649_2850-57669","2","CHR","39","CHR-39",0,10,3.9384537895,5,5,0.154121863799283,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57671","2850-57649_2850-57671","1","CHR","39","CHR-39",0,6,21.04846256,6,4,0.351254480286738,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57671","2850-57649_2850-57671","2","CHR","39","CHR-39",0,0,21.04846256,0,-45,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57731","2850-57649_2850-57731","1","CHR","39","CHR-39",0,10,5.510588776,0,-18,0.372759856630824,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57731","2850-57649_2850-57731","2","CHR","39","CHR-39",0,10,2.463062007,0,-18,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57733","2850-57649_2850-57733","2","CHR","39","CHR-39",0,10,13.61036262,0,22,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57733","2850-57649_2850-57733","1","CHR","39","CHR-39",0,0,13.61036262,0,25,0.372759856630824,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57742","2850-57649_2850-57742","1","CHR","39","CHR-39",0,10,6.83427215,0,-10,0.372759856630824,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57742","2850-57649_2850-57742","2","CHR","39","CHR-39",0,10,8.883945424,0,-13,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57744","2850-57649_2850-57744","1","CHR","39","CHR-39",0,2,18.19585314,2,8,0.365591397849462,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57744","2850-57649_2850-57744","2","CHR","39","CHR-39",0,10,18.19585314,0,11,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57745","2850-57649_2850-57745","1","CHR","39","CHR-39",0,10,7.817152741,6,-5,0.351254480286738,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57745","2850-57649_2850-57745","2","CHR","39","CHR-39",0,10,7.192833164,0,-19,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57806","2850-57649_2850-57806","1","CHR","39","CHR-39",0,10,2.998408922,0,-13,0.372759856630824,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57806","2850-57649_2850-57806","2","CHR","39","CHR-39",0,10,4.115009989,0,-10,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57808","2850-57649_2850-57808","1","CHR","39","CHR-39",0,10,5.45933273,0,-13,0.372759856630824,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57808","2850-57649_2850-57808","2","CHR","39","CHR-39",0,10,6.422664264,0,-14,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","2850-57881","2850-57649_2850-57881","1","CHR","39","CHR-39",0,10,7.116624586,4,-8,0.3584229390681,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","2850-57881","2850-57649_2850-57881","2","CHR","39","CHR-39",0,10,7.680677819,10,0,0.136200716845878,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","unb-CHR-145","2850-57649_unb-CHR-145","2","CHR","39","CHR-39",0,10,11.80339428,0,-22,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","unb-CHR-145","2850-57649_unb-CHR-145","1","CHR","39","CHR-39",0,0,11.80339428,0,27,0.372759856630824,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","unb-CHR-76and12","2850-57649_unb-CHR-76and12","1","CHR","39","CHR-39",0,3,13.53496115,3,7,0.362007168458781,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","unb-CHR-76and12","2850-57649_unb-CHR-76and12","2","CHR","39","CHR-39",0,10,15.42556242,0,-16,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","unb-CHR-77","2850-57649_unb-CHR-77","1","CHR","39","CHR-39",0,10,4.791374053,0,-18,0.372759856630824,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","unb-CHR-77","2850-57649_unb-CHR-77","2","CHR","39","CHR-39",0,10,4.791374053,0,-16,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57649","unb-CHR-7and9","2850-57649_unb-CHR-7and9","1","CHR","39","CHR-39",0,6,15.38728746,6,4,0.351254480286738,"CHR_39_1",1,NA,0,4,"no"
"2850-57649","unb-CHR-7and9","2850-57649_unb-CHR-7and9","2","CHR","39","CHR-39",0,10,13.94342186,0,-26,0.172043010752688,"CHR_39_2",1,NA,0,3,"no"
"2850-57650","2640-97588","2850-57650_2640-97588","1","CHR","25","CHR-25",0,12,13.53847398,2,-9,0.281524926686217,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2640-97588","2850-57650_2640-97588","2","CHR","95","CHR-95",0,10,14.24642123,0,-18,0.172043010752688,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2640-97589","2850-57650_2640-97589","1","CHR","25","CHR-25",0,12,6.340652122,4,-7,0.275659824046921,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2640-97589","2850-57650_2640-97589","2","CHR","95","CHR-95",0,10,6.419982592,0,-15,0.172043010752688,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2811-83208","2850-57650_2811-83208","1","CHR","25","CHR-25",0,4,18.2811172,4,8,0.275659824046921,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2811-83208","2850-57650_2811-83208","2","CHR","95","CHR-95",0,10,17.57294798,10,0,0.136200716845878,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57567","2850-57650_2850-57567","1","CHR","25","CHR-25",0,6,11.31385671,6,6,0.269794721407625,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2850-57567","2850-57650_2850-57567","2","CHR","95","CHR-95",0,0,11.92499837,0,-51,0.172043010752688,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57570","2850-57650_2850-57570","2","CHR","95","CHR-95",0,10,11.06313433,0,-19,0.172043010752688,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57570","2850-57650_2850-57570","1","CHR","25","CHR-25",0,0,8.701475932,0,18,0.287390029325513,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2850-57577","2850-57650_2850-57577","2","CHR","95","CHR-95",0,10,12.74572561,0,10,0.172043010752688,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57577","2850-57650_2850-57577","1","CHR","25","CHR-25",0,0,11.9443778,0,18,0.287390029325513,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2850-57578","2850-57650_2850-57578","2","CHR","95","CHR-95",0,10,5.443176722,3,7,0.161290322580645,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57578","2850-57650_2850-57578","1","CHR","25","CHR-25",0,0,5.053284364,0,14,0.287390029325513,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2850-57579","2850-57650_2850-57579","1","CHR","25","CHR-25",0,11,7.88623328,11,1,0.258064516129032,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2850-57579","2850-57650_2850-57579","2","CHR","95","CHR-95",0,10,7.527135405,0,-31,0.172043010752688,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57580","2850-57650_2850-57580","1","CHR","25","CHR-25",0,3,13.26934274,3,9,0.278592375366569,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2850-57580","2850-57650_2850-57580","2","CHR","95","CHR-95",0,0,12.59715536,0,-48,0.172043010752688,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57581","2850-57650_2850-57581","1","CHR","25","CHR-25",0,12,14.78665518,8,-1,0.263929618768328,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2850-57581","2850-57650_2850-57581","2","CHR","95","CHR-95",0,10,15.86744581,1,-9,0.168458781362007,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57582","2850-57650_2850-57582","1","CHR","25","CHR-25",0,5,13.7234473,5,7,0.272727272727273,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2850-57582","2850-57650_2850-57582","2","CHR","95","CHR-95",0,10,12.512451596,8,2,0.14336917562724,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57589","2850-57650_2850-57589","1","CHR","25","CHR-25",0,7,9.456269646,7,5,0.266862170087977,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2850-57589","2850-57650_2850-57589","2","CHR","95","CHR-95",0,10,8.9903977306,9,1,0.139784946236559,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57620","2850-57650_2850-57620","1","CHR","25","CHR-25",0,4,7.116624586,4,8,0.275659824046921,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2850-57620","2850-57650_2850-57620","2","CHR","95","CHR-95",0,10,7.680677819,10,0,0.136200716845878,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57647","2850-57650_2850-57647","2","CHR","95","CHR-95",0,10,6.62356231,0,10,0.172043010752688,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57647","2850-57650_2850-57647","1","CHR","25","CHR-25",0,0,6.536178806,0,13,0.287390029325513,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2850-57653","2850-57650_2850-57653","1","CHR","25","CHR-25",0,4,13.82924215,4,8,0.275659824046921,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2850-57653","2850-57650_2850-57653","2","CHR","95","CHR-95",0,10,16.92975518,0,-16,0.172043010752688,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57669","2850-57650_2850-57669","1","CHR","25","CHR-25",0,4,6.451189402,4,8,0.275659824046921,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2850-57669","2850-57650_2850-57669","2","CHR","95","CHR-95",0,10,7.313173473,5,5,0.154121863799283,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57731","2850-57650_2850-57731","1","CHR","25","CHR-25",0,12,5.112140496,1,-10,0.284457478005865,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2850-57731","2850-57650_2850-57731","2","CHR","95","CHR-95",0,10,5.246091718,0,-18,0.172043010752688,"CHR_95_2",1,"ep_same",1,3,"yes"
"2850-57650","2850-57733","2850-57650_2850-57733","2","CHR","95","CHR-95",0,10,10.31480885,0,22,0.172043010752688,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57733","2850-57650_2850-57733","1","CHR","25","CHR-25",0,0,10.94334048,0,33,0.287390029325513,"CHR_25_1",1,"ep_same",1,4,"yes"
"2850-57650","2850-57742","2850-57650_2850-57742","1","CHR","25","CHR-25",0,12,9.52343924,8,-2,0.263929618768328,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2850-57742","2850-57650_2850-57742","2","CHR","95","CHR-95",0,10,9.211911346,0,-13,0.172043010752688,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57744","2850-57650_2850-57744","2","CHR","95","CHR-95",0,10,15.38640057,0,11,0.172043010752688,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57744","2850-57650_2850-57744","1","CHR","25","CHR-25",0,0,16.02301471,0,16,0.287390029325513,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2850-57745","2850-57650_2850-57745","1","CHR","25","CHR-25",0,9,11.85051341,9,3,0.26099706744868,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2850-57745","2850-57650_2850-57745","2","CHR","95","CHR-95",0,10,12.30600658,0,-19,0.172043010752688,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57806","2850-57650_2850-57806","1","CHR","25","CHR-25",0,12,6.968481868,6,-5,0.269794721407625,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","2850-57806","2850-57650_2850-57806","2","CHR","95","CHR-95",0,10,9.625696497,0,-10,0.172043010752688,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57808","2850-57650_2850-57808","1","CHR","25","CHR-25",0,12,3.021301671,6,-5,0.269794721407625,"CHR_25_1",1,"ep_same",1,4,"yes"
"2850-57650","2850-57808","2850-57650_2850-57808","2","CHR","95","CHR-95",0,10,3.123526535,0,-14,0.172043010752688,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","2850-57881","2850-57650_2850-57881","1","CHR","25","CHR-25",1,12,0.08,12,0,0.287390029325513,"CHR_25_1",1,"wp",2,4,"yes"
"2850-57650","2850-57881","2850-57650_2850-57881","2","CHR","95","CHR-95",1,10,0.08,10,0,0.172043010752688,"CHR_95_2",1,"wp",2,3,"yes"
"2850-57650","unb-CHR-145","2850-57650_unb-CHR-145","2","CHR","95","CHR-95",0,10,14.11933115,0,-22,0.172043010752688,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","unb-CHR-145","2850-57650_unb-CHR-145","1","CHR","25","CHR-25",0,0,13.34181437,0,35,0.287390029325513,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","unb-CHR-76and12","2850-57650_unb-CHR-76and12","2","CHR","95","CHR-95",0,10,12.99679812,0,-16,0.172043010752688,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","unb-CHR-76and12","2850-57650_unb-CHR-76and12","1","CHR","25","CHR-25",0,0,11.95569153,0,15,0.287390029325513,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","unb-CHR-77","2850-57650_unb-CHR-77","1","CHR","25","CHR-25",0,12,11.65139462,1,-10,0.284457478005865,"CHR_25_1",1,NA,0,4,"no"
"2850-57650","unb-CHR-77","2850-57650_unb-CHR-77","2","CHR","95","CHR-95",0,10,12.29469973,0,-16,0.172043010752688,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","unb-CHR-7and9","2850-57650_unb-CHR-7and9","2","CHR","95","CHR-95",0,10,9.814894433,0,-26,0.172043010752688,"CHR_95_2",1,NA,0,3,"no"
"2850-57650","unb-CHR-7and9","2850-57650_unb-CHR-7and9","1","CHR","25","CHR-25",0,0,11.86840889,0,12,0.287390029325513,"CHR_25_1",1,NA,0,4,"no"
"2850-57652","2640-97588","2850-57652_2640-97588","1","CHR","66","CHR-66",0,9,21.5198601,3,-8,0.262096774193548,"CHR_66_1",1,NA,0,2,"no"
"2850-57652","2640-97588","2850-57652_2640-97588","2","CHR","16","CHR-16",0,10,23.52595236,2,-9,0.189964157706093,"CHR_16_2",1,NA,0,3,"no"
"2850-57652","2640-97589","2850-57652_2640-97589","1","CHR","66","CHR-66",0,9,10.69451428,5,-6,0.254032258064516,"CHR_66_1",1,NA,0,2,"no"
"2850-57652","2640-97589","2850-57652_2640-97589","2","CHR","16","CHR-16",0,10,12.62737671,5,-6,0.17921146953405,"CHR_16_2",1,NA,0,3,"no"
"2850-57652","2811-83208","2850-57652_2811-83208","2","CHR","16","CHR-16",0,10,6.511773364,1,9,0.193548387096774,"CHR_16_2",1,NA,0,3,"no"
"2850-57652","2811-83208","2850-57652_2811-83208","1","CHR","66","CHR-66",0,0,7.971151755,0,9,0.274193548387097,"CHR_66_1",1,NA,0,2,"no"
