"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","band_ind1","site_ind1","nest_ind1","type_ind1","FamilyID_ind1","brood_ind1","clutchID_ind1","band_ind2","site_ind2","nest_ind2","type_ind2","FamilyID_ind2","brood_ind2","clutchID_ind2"
"CO_57572","CO_83190",0.983,0.017,0,0.009,58877,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","2811-83190","Speedwell",1.2,"kid","Speedwell-01","2","Speedwell_1.2_2"
"CO_57572","CO_83193",0.989,0.01,0.001,0.006,59030,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","2811-83193","Blue Cloud",1,"kid","Nixon-01","1","Blue Cloud_1_1"
"CO_57572","CO_83370",0.986,0.013,0.001,0.008,61360,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","2811-83370","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_57572","CO_83196",0.989,0.011,0,0.005,60563,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","2811-83196","Blue Cloud",1,"kid","Nixon-01","1","Blue Cloud_1_1"
"CO_57572","CO_83372",0.985,0.014,0.001,0.008,60969,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","2811-83372","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_57572","CO_83477",0.985,0.01,0.004,0.009,62431,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","2811-83477","Boyer",14.2,"kid","Boyer-14","1","Boyer_14.2_1"
"CO_57572","CO_83475",0.99,0.009,0.001,0.005,64719,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","2811-83475","Make Believe",70.3,"kid","MakeBelieve-70.3","2","Make Believe_70.3_2"
"CO_57572","CO_E086",0.991,0.009,0,0.005,71729,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E086","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57572","CO_E085",0.993,0.007,0,0.003,56059,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E085","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57572","CO_83373",0.985,0.015,0,0.008,60873,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","2811-83373","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_57572","CO_83374",0.982,0.016,0.001,0.01,56998,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","2811-83374","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_57572","CO_83478",0.982,0.017,0.001,0.009,57013,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","2811-83478","Boyer",14.2,"kid","Boyer-14","1","Boyer_14.2_1"
"CO_57572","CO_E088",0.989,0.01,0,0.005,72005,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E088","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57572","CO_E090",0.991,0.008,0.001,0.005,58198,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E090","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57572","CO_E089",0.992,0.008,0,0.004,55091,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E089","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57572","CO_E092",0.993,0.007,0,0.004,56295,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E092","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57572","CO_E087",0.985,0.015,0.001,0.008,26707,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E087","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57572","CO_E091",0.987,0.013,0,0.007,61590,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E091","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57572","CO_E099",0.261,0.643,0.097,0.418,56287,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E099","Blue Cloud",6,"egg","BlueCloud-06","collected","Blue Cloud_6_collected"
"CO_57572","CO_E093",0.988,0.012,0,0.006,58128,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E093","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57572","CO_E094",0.99,0.01,0,0.005,52960,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E094","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57572","CO_E095",0.992,0.008,0,0.004,71579,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E095","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_57572","CO_E098",0.992,0.008,0,0.004,70644,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E098","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_57572","CO_E096",0.99,0.01,0,0.005,69572,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E096","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_57572","CO_E097",0.989,0.011,0,0.006,68006,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E097","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_57572","CO_E102",0.99,0.008,0.002,0.006,70857,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E102","Cooks",29,"egg","Cooks-29","collected","Cooks_29_collected"
"CO_57572","CO_E101",0.99,0.009,0.001,0.005,15871,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E101","Cooks",29,"egg","Cooks-29","collected","Cooks_29_collected"
"CO_57572","CO_E107",0.995,0.005,0,0.002,71681,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E107","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57572","CO_E106",0.994,0.005,0,0.003,72139,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E106","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57572","CO_E103",0.99,0.01,0,0.005,71204,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E103","Cooks",29,"egg","Cooks-29","collected","Cooks_29_collected"
"CO_57572","CO_E105",0.992,0.007,0.001,0.004,58368,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E105","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57572","CO_E104",0.987,0.011,0.002,0.008,56864,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E104","Cooks",29,"egg","Cooks-29","collected","Cooks_29_collected"
"CO_57572","CO_E109",0.993,0.007,0,0.004,71972,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E109","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57572","CO_E108",0.994,0.006,0,0.003,52409,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E108","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57572","CO_E100",0.301,0.565,0.134,0.417,53254,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E100","Blue Cloud",6,"egg","BlueCloud-06","collected","Blue Cloud_6_collected"
"CO_57572","CO_E110",0.98,0.018,0.002,0.011,56213,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E110","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57572","CO_E111",0.984,0.015,0,0.008,55546,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E111","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57572","CO_E116",0.989,0.01,0.001,0.006,54459,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E116","Blue Cloud",18,"egg","BlueCloud-18","collected","Blue Cloud_18_collected"
"CO_57572","CO_E115",0.991,0.009,0,0.005,52575,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E115","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57572","CO_E112",0.987,0.013,0,0.006,55862,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E112","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57572","CO_E114",0.989,0.011,0,0.006,59598,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E114","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57572","CO_E118",0.99,0.01,0,0.005,72162,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E118","Blue Cloud",18,"egg","BlueCloud-18","collected","Blue Cloud_18_collected"
"CO_57572","CO_E117",0.99,0.01,0.001,0.005,55471,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E117","Blue Cloud",18,"egg","BlueCloud-18","collected","Blue Cloud_18_collected"
"CO_57572","CO_E113",0.988,0.012,0,0.006,53676,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E113","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57572","CO_E119",0.985,0.013,0.002,0.008,54118,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E119","Blue Cloud",18,"egg","BlueCloud-18","collected","Blue Cloud_18_collected"
"CO_57572","CO_E120",0.987,0.012,0,0.007,56549,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E120","Blue Cloud",22,"egg","BlueCloud-22","collected","Blue Cloud_22_collected"
"CO_57572","CO_E121",0.984,0.012,0.003,0.009,56292,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E121","Blue Cloud",22,"egg","BlueCloud-22","collected","Blue Cloud_22_collected"
"CO_57572","CO_E124",0.993,0.007,0,0.004,72159,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E124","Boyer",13,"egg","Boyer-13","collected","Boyer_13_collected"
"CO_57572","CO_E126",0.992,0.007,0,0.004,71547,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E126","Boyer",13,"egg","Boyer-13","collected","Boyer_13_collected"
"CO_57572","CO_E127",0.989,0.01,0,0.005,53332,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E127","Boyer",13,"egg","Boyer-13","collected","Boyer_13_collected"
"CO_57572","CO_E123",0.99,0.01,0,0.005,55988,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E123","Boyer",13,"egg","Boyer-13","collected","Boyer_13_collected"
"CO_57572","CO_E129",0.99,0.01,0,0.005,71639,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E129","Cooks",18,"egg","Cooks-18","collected","Cooks_18_collected"
"CO_57572","CO_E131",0.989,0.011,0,0.006,71292,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E131","Cooks",18,"egg","Cooks-18","collected","Cooks_18_collected"
"CO_57572","CO_E130",0.986,0.013,0.001,0.007,70237,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E130","Cooks",18,"egg","Cooks-18","collected","Cooks_18_collected"
"CO_57572","CO_E122",0.979,0.021,0,0.011,55304,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E122","Blue Cloud",22,"egg","BlueCloud-22","collected","Blue Cloud_22_collected"
"CO_57572","CO_E128",0.989,0.011,0,0.006,57708,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E128","Cooks",18,"egg","Cooks-18","collected","Cooks_18_collected"
"CO_57572","CO_E125",0.989,0.011,0,0.006,53201,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E125","Boyer",13,"egg","Boyer-13","collected","Boyer_13_collected"
"CO_57572","CO_E132",0.992,0.008,0,0.004,71526,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E132","Make Believe",17,"egg","MakeBelieve-17","collected","Make Believe_17_collected"
"CO_57572","CO_E136",0.985,0.014,0.001,0.008,54406,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E136","Make Believe",74,"egg","MakeBelieve-74","collected","Make Believe_74_collected"
"CO_57572","CO_E139",0.992,0.007,0.001,0.005,71798,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E139","Make Believe",34,"egg","MakeBelieve-34","collected","Make Believe_34_collected"
"CO_57572","CO_E135",0.98,0.019,0.001,0.011,70227,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E135","Make Believe",74,"egg","MakeBelieve-74","collected","Make Believe_74_collected"
"CO_57572","CO_E134",0.99,0.01,0,0.005,71775,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E134","Make Believe",74,"egg","MakeBelieve-74","collected","Make Believe_74_collected"
"CO_57572","CO_E140",0.989,0.008,0.003,0.007,71887,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E140","Boyer",14,"egg","Boyer-14","collected","Boyer_14_collected"
"CO_57572","CO_E138",0.993,0.007,0,0.004,72117,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E138","Make Believe",34,"egg","MakeBelieve-34","collected","Make Believe_34_collected"
"CO_57572","CO_E142",0.987,0.01,0.003,0.008,52714,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E142","Boyer",14,"egg","Boyer-14","collected","Boyer_14_collected"
"CO_57572","CO_E141",0.99,0.01,0.001,0.006,60491,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E141","Boyer",14,"egg","Boyer-14","collected","Boyer_14_collected"
"CO_57572","CO_E133",0.976,0.024,0,0.012,52979,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E133","Make Believe",74,"egg","MakeBelieve-74","collected","Make Believe_74_collected"
"CO_57572","CO_E137",0.988,0.012,0,0.006,51224,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E137","Make Believe",34,"egg","MakeBelieve-34","collected","Make Believe_34_collected"
"CO_57572","CO_E143",0.983,0.017,0,0.009,59183,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E143","Boyer",14,"egg","Boyer-14","collected","Boyer_14_collected"
"CO_57572","CO_E144",0.988,0.012,0,0.006,72322,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E144","Boyer",3,"egg","Boyer-03","collected","Boyer_3_collected"
"CO_57572","CO_E148",0.994,0.006,0,0.003,71180,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E148","Boyer",2,"egg","Boyer-02","collected","Boyer_2_collected"
"CO_57572","CO_E146",0.99,0.01,0,0.005,71329,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E146","Boyer",3,"egg","Boyer-03","collected","Boyer_3_collected"
"CO_57572","CO_E147",0.988,0.011,0,0.006,71392,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E147","Boyer",3,"egg","Boyer-03","collected","Boyer_3_collected"
"CO_57572","CO_E145",0.987,0.013,0,0.007,54209,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E145","Boyer",3,"egg","Boyer-03","collected","Boyer_3_collected"
"CO_57572","CO_E149",0.991,0.009,0,0.004,70057,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E149","Boyer",2,"egg","Boyer-02","collected","Boyer_2_collected"
"CO_57572","CO_E150",0.993,0.007,0,0.003,71717,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E150","Boyer",2,"egg","Boyer-02","collected","Boyer_2_collected"
"CO_57572","CO_E154",0.993,0.006,0,0.004,53336,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E154","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57572","CO_E151",0.991,0.009,0,0.005,55162,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E151","Boyer",2,"egg","Boyer-02","collected","Boyer_2_collected"
"CO_57572","CO_E152",0.994,0.006,0,0.003,57310,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E152","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57572","CO_E153",0.991,0.009,0,0.004,53609,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E153","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57572","CO_E156",0.995,0.005,0,0.003,70582,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E156","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57572","CO_E160",0.994,0.006,0,0.003,71931,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E160","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57572","CO_E161",0.991,0.004,0.005,0.007,56552,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E161","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57572","CO_E158",0.994,0.006,0,0.003,71583,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E158","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57572","CO_E157",0.993,0.007,0,0.004,71455,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E157","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57572","CO_E155",0.99,0.01,0,0.005,55974,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E155","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57572","CO_E159",0.988,0.011,0.001,0.006,53697,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","E159","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57572","CO_33722",0.983,0.016,0.001,0.009,68933,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","2881-33722","Cooks",4.2,"kid","Cooks-04.2","1","Cooks_4.2_1"
"CO_57572","CO_34138",0.991,0.008,0,0.004,68921,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","2881-34138","Boyer",15,"kid","Boyer-15","1","Boyer_15_1"
"CO_57572","CO_33813",0.984,0.015,0.001,0.008,55567,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","2881-33813","Make Believe",8,"kid","MakeBelieve-74","2","Make Believe_8_2"
"CO_57572","CO_83182",0.993,0.002,0.005,0.006,69811,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","2811-83182","Boyer",9.2,"kid","Boyer-09","1","Boyer_9.2_1"
"CO_57572","CO_83180",0.995,0.005,0,0.003,65846,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","2811-83180","Boyer",9.2,"kid","Boyer-09","1","Boyer_9.2_1"
"CO_57572","CO_83172",0.993,0.007,0,0.004,68123,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","2811-83172","Boyer",13.2,"kid","Boyer-13","1","Boyer_13.2_1"
"CO_57572","CO_83476",0.994,0.006,0,0.003,68980,"2850-57572","Blue Cloud",6,"mom","BlueCloud-06","","Blue Cloud_6_","2811-83476","Make Believe",70.3,"kid","MakeBelieve-70.3","2","Make Believe_70.3_2"
"CO_57901","CO_33719",0.991,0.008,0,0.004,56752,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33719","Boyer",2.3,"kid","Boyer-02","2","Boyer_2.3_2"
"CO_57901","CO_33723",0.989,0.008,0.003,0.007,58023,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33723","Cooks",4.2,"kid","Cooks-04.2","1","Cooks_4.2_1"
"CO_57901","CO_33720",0.989,0.011,0,0.006,55243,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33720","Boyer",2.3,"kid","Boyer-02","2","Boyer_2.3_2"
"CO_57901","CO_33721",0.988,0.012,0,0.006,59222,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33721","Boyer",2.3,"kid","Boyer-02","2","Boyer_2.3_2"
"CO_57901","CO_33725",0.987,0.012,0,0.006,52481,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33725","Cooks",36.2,"kid","Cooks-04","2","Cooks_36.2_2"
"CO_57901","CO_33728",0.992,0.007,0,0.004,55578,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33728","Cooks",36.2,"kid","Cooks-04","2","Cooks_36.2_2"
"CO_57901","CO_33726",0.979,0.019,0.002,0.011,54609,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33726","Cooks",36.2,"kid","Cooks-04","2","Cooks_36.2_2"
"CO_57901","CO_33724",0.987,0.013,0,0.007,56328,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33724","Cooks",4.2,"kid","Cooks-04.2","1","Cooks_4.2_1"
"CO_57901","CO_33802",0.99,0.01,0,0.005,55641,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33802","Cooks",17.2,"kid","Cooks-15","2","Cooks_17.2_2"
"CO_57901","CO_33803",0.987,0.011,0.001,0.007,53702,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33803","Cooks",17.2,"kid","Cooks-15","2","Cooks_17.2_2"
"CO_57901","CO_33807",0.989,0.009,0.002,0.006,59099,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33807","Boyer",4,"kid","Boyer-03","2","Boyer_4_2"
"CO_57901","CO_33804",0.989,0.011,0,0.005,61878,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33804","Cooks",17.2,"kid","Cooks-15","2","Cooks_17.2_2"
"CO_57901","CO_33727",0.989,0.011,0,0.006,53870,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33727","Cooks",36.2,"kid","Cooks-04","2","Cooks_36.2_2"
"CO_57901","CO_33805",0.987,0.013,0.001,0.007,55440,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33805","Urban Farm Girlz",5,"kid","UrbanFarm-05","1","Urban Farm Girlz_5_1"
"CO_57901","CO_33809",0.993,0.007,0,0.004,51380,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33809","Jays",1.2,"kid","Jays-01","2","Jays_1.2_2"
"CO_57901","CO_33806",0.99,0.01,0,0.005,50795,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33806","Boyer",4,"kid","Boyer-03","2","Boyer_4_2"
"CO_57901","CO_33808",0.99,0.01,0,0.005,55981,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33808","Boyer",4,"kid","Boyer-03","2","Boyer_4_2"
"CO_57901","CO_33811",0.994,0.005,0.001,0.004,52076,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33811","Jays",1.2,"kid","Jays-01","2","Jays_1.2_2"
"CO_57901","CO_33812",0.993,0.007,0,0.004,61543,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33812","Make Believe",8,"kid","MakeBelieve-74","2","Make Believe_8_2"
"CO_57901","CO_33810",0.992,0.008,0,0.004,55283,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33810","Jays",1.2,"kid","Jays-01","2","Jays_1.2_2"
"CO_57901","CO_33816",0.993,0.006,0.001,0.004,51155,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33816","Make Believe",8,"kid","MakeBelieve-74","2","Make Believe_8_2"
"CO_57901","CO_33815",0.991,0.008,0.001,0.005,54792,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33815","Make Believe",8,"kid","MakeBelieve-74","2","Make Believe_8_2"
"CO_57901","CO_33820",0.993,0.006,0.001,0.004,59671,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33820","Boyer",16,"kid","Boyer-13","2","Boyer_16_2"
"CO_57901","CO_33814",0.991,0.009,0,0.004,53454,"2850-57901","Blue Cloud",6,"dad","BlueCloud-06","","Blue Cloud_6_","2881-33814","Make Believe",8,"kid","MakeBelieve-74","2","Make Believe_8_2"
